"","obs.corr","obs.corr.p","obs.rank","runs","obs.rand.p","random.corrs"
"332",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0548947447080867
"333",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0656221101106798
"334",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0493782275233108
"335",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0498049678238138
"336",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0493212848198696
"337",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.044031233704959
"338",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0575915394518621
"339",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0460498651884039
"340",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0493026450681572
"341",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.047173956290078
"342",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.042374400182667
"343",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0622244058997403
"344",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0476677522520519
"345",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0549274336279858
"346",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0505551904330285
"347",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0351894882971936
"348",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.04294028452652
"349",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0481590082787372
"350",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0463214215891395
"351",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0383810069105984
"352",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0551181984789768
"353",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0482247715409173
"354",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0510066694146529
"355",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0515088167325758
"356",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0508908548651122
"357",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0479086545935188
"358",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0540700437552857
"359",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0519966150236905
"360",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0611596977193911
"361",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0547600691234775
"362",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0572936601156621
"363",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0399665861231279
"364",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0603975548455512
"365",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0410971785484982
"366",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0537637225210136
"367",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.055697899986893
"368",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0514955100732405
"369",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0511129462329183
"370",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0489071791669134
"371",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0478828498438436
"372",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0494556940030239
"373",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0525708467482738
"374",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0537788216541801
"375",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0540491653543548
"376",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.05094138978771
"377",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0598256493880781
"378",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0495758307112881
"379",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0555023578863274
"380",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0465246809688459
"381",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0499615577593402
"382",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0426521986410556
"383",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0562512406024605
"384",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0546602889040579
"385",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0537035143873228
"386",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0460785616013397
"387",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0521663801120187
"388",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0458940661297574
"389",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.049574418274025
"390",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0484950236688395
"391",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0502525380693067
"392",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0475947299896874
"393",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0515260853716172
"394",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0476154559317052
"395",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0578088312338842
"396",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0603467344880257
"397",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0544323455635572
"398",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0612901488955839
"399",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.048203645804245
"400",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.048447747971889
"401",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0419621500169505
"402",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0432848062740778
"403",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0570859188472616
"404",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0392617087448942
"405",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0509040392018257
"406",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.050126222376786
"407",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0536861577434451
"408",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0507459724427461
"409",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0497274664495802
"410",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0463055764758573
"411",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0561211679043089
"412",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0607852734689943
"413",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0367588485410155
"414",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0563859502676657
"415",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0536776503729988
"416",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0490692977240942
"417",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0548863274364848
"418",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.050393384236613
"419",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0592884816444948
"420",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0581254508076843
"421",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0488121913226312
"422",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.054461900037987
"423",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0541200585176905
"424",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0551573627846544
"425",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0514885392255906
"426",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0499431952577185
"427",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0472336317497197
"428",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0518821142095996
"429",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0626790766968728
"430",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0616205097530371
"431",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0350025470164754
"432",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0556301919683688
"433",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0521618645758213
"434",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0515622438305867
"435",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0464757460007779
"436",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0470488117122715
"437",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0484447830875537
"438",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0534399251379227
"439",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0623559687200226
"440",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0469177065865492
"441",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0417858675047669
"442",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0481177814438127
"443",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0511732623852814
"444",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.056219440645006
"445",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0410841789596406
"446",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0579725598907475
"447",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0488047331891348
"448",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0489093758612416
"449",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0551200313181437
"450",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0545691618583675
"451",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0517588574390097
"452",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.051018286236228
"453",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0523061255232522
"454",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0464426826814934
"455",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0505505664515383
"456",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.057779408631196
"457",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.054906696144662
"458",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0486697448546624
"459",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0600894420494213
"460",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.046218885190148
"461",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0496946935989936
"462",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0517240641575294
"463",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0447498614857743
"464",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0416436966102569
"465",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0560643107961668
"466",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.04710163321029
"467",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0624542937645464
"468",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0562579205132801
"469",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0510616382949733
"470",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0549374372173538
"471",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0569703174117938
"472",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0561490000985984
"473",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0497370490573541
"474",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0422628895220389
"475",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0553084225142026
"476",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0522563606134738
"477",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0561531858627359
"478",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.039707082633117
"479",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0466220610573082
"480",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0548438969069963
"481",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0506217367813593
"482",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0458674157699319
"483",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0614882832884855
"484",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0470541697454962
"485",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0593057743991187
"486",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0496140909490714
"487",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0595565944100158
"488",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0509233641424147
"489",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0465324556336851
"490",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0486881674974433
"491",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0455667356461251
"492",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0500459974694071
"493",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0515317432556006
"494",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.057994790023831
"495",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.050779116619992
"496",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.048794836050372
"497",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0519744009776421
"498",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0485411848782513
"499",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0490268756390465
"500",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0514282111584263
"501",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0455007701951007
"502",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0423230470017434
"503",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0607988155424237
"504",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0502947734731371
"505",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0497750449753781
"506",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0499807870338862
"507",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0576072036216968
"508",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0468504837092968
"509",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0528544575462717
"510",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0540216788387914
"511",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0628560429891692
"512",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0676420578750057
"513",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.047709949957992
"514",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0506891886454540
"515",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0530139028689777
"516",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0507311016084475
"517",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0580976536503613
"518",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.059526738715244
"519",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0582260714773315
"520",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0471620727900013
"521",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0447657116641905
"522",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0467092117966655
"523",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0611850074739484
"524",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0541618202607295
"525",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.058442608252354
"526",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0510919948448616
"527",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0503078823692102
"528",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0496505972383726
"529",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.050680092308797
"530",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0550006578611292
"531",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0581610539295425
"532",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0602562215854323
"533",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0550481532938509
"534",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0527008861923315
"535",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0492746397414711
"536",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0492968215695309
"537",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0439286837325308
"538",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0562205672428709
"539",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0499773030876254
"540",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0549356788699083
"541",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0486807870121776
"542",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0575586505068596
"543",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0550574991373401
"544",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0405845175194285
"545",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0458480708454704
"546",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0530416599210258
"547",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0539399732905201
"548",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0477272870046447
"549",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.063249127941013
"550",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0536518476409139
"551",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0443647627698025
"552",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0440623271653634
"553",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0530035639956261
"554",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0417348789253872
"555",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0513433434648897
"556",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0539755524044618
"557",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0536721775832628
"558",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0537035299177736
"559",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.056064855818072
"560",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0442030711270982
"561",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0584512980761623
"562",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0521091665354746
"563",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0448468553070288
"564",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0527464241914653
"565",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0533953590333859
"566",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0598940550931204
"567",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0422626914952112
"568",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0459202059966017
"569",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0402254545236471
"570",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0479728507510527
"571",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0463440357761725
"572",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0598713261806742
"573",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0432831104963577
"574",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.051512002476879
"575",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0513090951792217
"576",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0545935648277011
"577",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0541041842468177
"578",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0607258269570277
"579",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0570973408106651
"580",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0517375981376766
"581",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0575980841734784
"582",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0443031185877225
"583",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0485052195290499
"584",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0578155671566624
"585",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0634515538296668
"586",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0516306782687153
"587",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0541809548478237
"588",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0438219072638192
"589",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0532278599481643
"590",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0514011012516548
"591",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0417048084200473
"592",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.051901087941767
"593",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0584140646314509
"594",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0500091533483661
"595",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0477956286121692
"596",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0405101434416406
"597",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.054870730235168
"598",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0514408006273625
"599",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.067653234701204
"600",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0623969199065434
"601",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0448236272994477
"602",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0388382410788829
"603",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0566077752735356
"604",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0567454978073866
"605",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0597137956183469
"606",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0439897985737179
"607",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0520674948254222
"608",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0402849356179308
"609",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.057357631834993
"610",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0419721600274618
"611",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.052892466133205
"612",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0652189097378645
"613",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.057331645143815
"614",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.051130435421255
"615",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0550611307991927
"616",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0566595940707299
"617",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0438859159047724
"618",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0476307728263653
"619",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0574273208185086
"620",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0554512286183648
"621",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0597776404046509
"622",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0465361515534031
"623",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0569671320328109
"624",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.048120197262277
"625",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0469909859315843
"626",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0535226622092403
"627",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0395231646890542
"628",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0496318763456253
"629",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0559151398668439
"630",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0462413761702463
"631",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0416600280242422
"632",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0480635364118142
"633",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0653557707249038
"634",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0581197118018684
"635",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0526423545559276
"636",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.03705481978396
"637",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0523820899693865
"638",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.064911588410019
"639",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0560862629161576
"640",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0514980837093912
"641",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0533837428638531
"642",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0418298191399057
"643",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0532258080981269
"644",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0505211522740037
"645",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0481451321413122
"646",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0563653732711255
"647",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0498459198732547
"648",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0612426628389698
"649",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0466911661588503
"650",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.051309952856304
"651",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0357903736892281
"652",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0507532157217503
"653",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0651897594736179
"654",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0460290640781916
"655",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0472543399498359
"656",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0515673459786184
"657",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0508456471444379
"658",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.040299449823042
"659",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0552218397178427
"660",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0467358345482977
"661",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0497966479551411
"662",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0502055431423239
"663",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0481845156259548
"664",-0.0486070522140303,8.72542041708024e-12,692,999,0.692,-0.0536853559095635
