"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"fr2_02",18,5.95967741935484,4.09482869966741,3.50064132045014,754.5,0.532716307950005,0.7545,999
"fr3_02",9,8.29411764705882,9.021698168757,6.2173511742086,537,-0.117024195885281,0.537,999
"fr4_02",6,3.125,13.8163163163163,10.6272183697827,86.5,-1.00603148860815,0.0865,999
"fr5_02",14,5.7888198757764,5.34786960873917,4.18917576129519,656,0.105259433397679,0.656,999
"fr6_02",14,7.66666666666667,5.4001144001144,2.43006706677570,843,0.93271181587577,0.843,999
"fr7_02",11,7.5,7.04553237447974,8.1440111022153,732,0.055803905448586,0.732,999
"fr8_02",7,21.7792207792208,11.2069732069732,12.6529654398629,844,0.835554923665554,0.844,999
"fr9_02",17,1.41803278688525,4.17545414266726,5.29673048606181,338.5,-0.520589326385038,0.3385,999
"fr10_02",6,9.56060606060606,13.7841326174659,14.0457089004647,540,-0.300698710673132,0.54,999
"fo1_02",16,9.48245614035088,4.74597404421966,5.88032170884603,849,0.805480096268529,0.849,999
"fo2_02",16,18.0209790209790,4.92609392609393,4.00828059430377,991,3.26695818488716,0.991,999
"fo3_02",16,8.61654135338346,4.3961103961104,3.63198288675548,872,1.16201840395874,0.872,999
"fo4_02",15,4.47565922920893,5.06730970321234,7.50790113124486,729,-0.0788037114049363,0.729,999
"fo5_02",22,1.47029702970297,3.24299547071824,4.20776821791456,405,-0.421291846225753,0.405,999
"fo6_02",19,6.63888888888889,3.67585177770363,4.2944960223836,852,0.689961545136248,0.852,999
"fo7_02",18,3.22602739726027,4.3121546203738,4.79266775805196,603,-0.226622682385769,0.603,999
"fo8_02",16,2.38461538461538,4.69088319088319,4.49810736084011,364,-0.51271959988013,0.364,999
"fo9_02",16,3.19587628865979,4.81919032434496,4.95840639713228,545.5,-0.327386241802209,0.5455,999
"fo10_02",20,4.14851485148515,3.5011744417685,2.94388479343435,735.5,0.219893255048699,0.7355,999
"bc1_02",14,6.72862957937585,5.00493981090996,7.80711101769289,797,0.220784585304291,0.797,999
"bc2_02",19,1.39075630252101,3.58507667331197,5.84250322398402,479.5,-0.375578803582525,0.4795,999
"bc3_02",11,9.76785714285714,7.09663234663235,8.07463778253269,758,0.330816671678236,0.758,999
"bc4_02",7,29.6504065040650,12.1384066993823,9.04056681576114,949,1.93704666549808,0.949,999
"bc5_02",21,2.10791366906475,3.27563534757779,4.63127780070725,603,-0.252138120139267,0.603,999
"bc6_02",17,6.47755102040816,3.99460685174971,5.13392057147708,842,0.483635096042027,0.842,999
"bc7_02",15,9.42666666666667,5.07475475475476,5.01796057005146,835,0.867267060224684,0.835,999
"bc8_02",14,3.00993377483444,5.09030222275255,6.81270520007345,591,-0.305365987052498,0.591,999
"bc9_02",15,1.4,4.67402696814462,6.11403959858876,243.5,-0.535493255375762,0.2435,999
"bc10_02",12,11.2222222222222,6.01657212768324,3.77715902255595,908,1.37819193299847,0.908,999
"na1_02",15,2.30964467005076,4.77900743382977,6.42254595315999,508,-0.384483471475053,0.508,999
"na2_02",14,6.35864978902954,5.35454019420264,7.84487019511322,781,0.127995692707877,0.781,999
"na3_02",11,8.43478260869565,7.04640043770479,6.65262545901378,685,0.208696879080983,0.685,999
"na4_02",11,5.27777777777778,6.85179624068513,3.48361664837341,381.5,-0.45183457934222,0.3815,999
"na5_02",15,2.24737456242707,4.42021951940272,6.53596977633588,585,-0.332444156159143,0.585,999
"na6_02",19,4.71751412429379,3.59234941155845,3.40480267228975,776,0.330464000716569,0.776,999
"na7_02",15,6.69849246231156,4.68965196352131,6.59679884935969,810,0.304517470467548,0.81,999
"na8_02",15,7.90769230769231,5.10882420882421,4.78775290711089,801,0.584589086607028,0.801,999
"na9_02",12,1.78494623655914,6.10657969797755,8.21793655228837,286.5,-0.525878173179008,0.2865,999
"na10_02",12,7.11926605504587,6.16169380389564,5.51210222112755,725,0.173721787574969,0.725,999
"fr1_03",21,1.36666666666667,3.47821154487821,1.92574096129666,95.5,-1.09648437700042,0.0955,999
"fr2_03",27,0.866197183098592,2.62700023967630,1.83238252766511,98,-0.960936392916485,0.098,999
"fr3_03",20,2.24528301886792,3.52144597427616,1.69502783472951,244.5,-0.75288613511877,0.2445,999
"fr4_03",26,1.82539682539683,2.74043885154996,1.54553504802561,315.5,-0.592055176828301,0.3155,999
"fr5_03",22,3.08333333333333,3.36007674341008,2.10481102152244,554.5,-0.131481357350824,0.5545,999
"fr6_03",25,3.65454545454545,2.76326326326326,2.25319736561535,799,0.395563302568828,0.799,999
"fr7_03",29,0.60377358490566,2.43784665168313,1.59159276040219,42,-1.15235072212442,0.042,999
"fr8_03",27,4.02816901408451,2.62087439552228,1.21914669085638,871,1.15432755477004,0.871,999
"fr9_03",23,4.86666666666667,3.10683064016397,1.93545304133547,826,0.909263097020632,0.826,999
"fr10_03",13,2.73333333333333,5.73797130463797,3.96945973916647,248,-0.756938769691506,0.248,999
"fo1_03",32,2.07272727272727,2.16122486122486,0.906906042044743,513,-0.0975818711032715,0.513,999
"fo2_03",27,1.51612903225806,2.57178953146695,1.54303404071870,289,-0.684145956182012,0.289,999
"fo3_03",33,0.70940170940171,2.00121489010378,1.24450051403839,69.5,-1.03801739423165,0.0695,999
"fo4_03",24,3.69426751592357,3.06404653060704,5.35457721524166,810.5,0.117697618314779,0.8105,999
"fo5_03",36,2.50862068965517,1.88560974767871,0.953220712764532,779.5,0.65358519137672,0.7795,999
"fo6_03",29,1.30379746835443,2.38223033159742,1.01340355438181,142,-1.06416921332080,0.142,999
"fo7_03",34,1.52380952380952,2.03595261928595,1.04890828024632,369.5,-0.48826299221907,0.3695,999
"fo8_03",23,3.41666666666667,3.05732816149483,1.35527426866253,660.5,0.265140801002926,0.6605,999
"fo9_03",34,7.58035714285714,2.03431109681110,1.47055903102936,995,3.77138620689298,0.995,999
"fo10_03",23,4.91780821917808,2.98595856130103,1.56514562158318,873,1.23429387734730,0.873,999
"bc1_03",29,3.45806451612903,2.22691723982047,1.89944984035817,859.5,0.648159930391432,0.8595,999
"bc2_03",30,4.07471264367816,2.20889855372614,1.95314401140260,872.5,0.955287515441392,0.8725,999
"bc3_03",21,4.9153605015674,3.40005522764143,4.88447125009719,828,0.310229131535130,0.828,999
"bc4_03",18,2.72,4.00184184184184,1.93424010416808,288.5,-0.662710818103507,0.2885,999
"bc5_03",34,1.71590909090909,2.02003139503140,0.815492005021525,389.5,-0.372931067686282,0.3895,999
"bc6_03",36,1.62121212121212,1.93079443079443,1.98687624963937,620,-0.155813584081294,0.62,999
"bc7_03",25,3.74509803921569,2.79631592376690,1.49679189567954,754,0.63387710622126,0.754,999
"bc8_03",23,3.32876712328767,2.99355519903465,1.60888443973452,662.5,0.208350529083576,0.6625,999
"bc9_03",27,2.58064516129032,2.52222114587706,1.45066068005022,624,0.0402740738869685,0.624,999
"bc10_03",15,4.83333333333333,4.75811923034145,2.84119365336265,640,0.0264727125878457,0.64,999
"na1_03",33,1.83216783216783,2.08418208418208,1.31883015304880,546,-0.191089240287432,0.546,999
"na2_03",32,2.52409638554217,2.11462667486764,1.43739335438363,715,0.284869628362874,0.715,999
"na3_03",26,3.55,2.59294294294294,1.81625976854673,766.5,0.52693842237272,0.7665,999
"na4_03",26,5.50684931506849,2.70467728001975,1.65156617413539,922,1.69667560339550,0.922,999
"na5_03",27,4.77647058823529,2.48006830359772,2.50534312839333,905,0.916601905189032,0.905,999
"na6_03",21,3.78823529411765,3.16139669080846,2.52378847853446,759,0.248372083730721,0.759,999
"na7_03",31,3.57777777777778,2.16592147703259,1.44730633475585,882,0.97550619854321,0.882,999
"na8_03",32,1.75735294117647,2.16851410233763,1.31165931556967,442.5,-0.313466428576835,0.4425,999
"na9_03",26,1.36904761904762,2.61796320129653,1.82004950292108,258.5,-0.686198688686476,0.2585,999
"na10_03",28,1.52427184466019,2.43317103511278,1.46957607848765,296.5,-0.61847712667448,0.2965,999
