"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"fr6_02",14,5.80952380952381,5.34801468134801,1.07574127630925,722.5,0.429014985609905,0.7225,999
"fr7_02",11,8.63157894736842,6.14785838470049,3.29425448323817,860,0.753955280414916,0.86,999
"fr8_02",7,14.7272727272727,7.87293787293787,4.58877990320521,910.5,1.49371619448280,0.9105,999
"fr9_02",17,4.0655737704918,5.08744810384155,2.49157774908355,303,-0.410131425248763,0.303,999
"fr10_02",6,9.78787878787879,8.05472138805472,4.60172916967188,731,0.376631769476266,0.731,999
"fo1_02",16,9,5.34021741039285,2.55957199820412,942.5,1.42984162671532,0.9425,999
"fo2_02",16,10.5734265734266,5.08701708701709,1.61443484773639,989,3.39834679244073,0.989,999
"fo3_02",16,5.90977443609023,5.2009603588551,1.73785923698233,783,0.40786621962889,0.783,999
"fo4_02",15,6.30425963488844,5.12163684983158,2.79211002173593,869,0.423558805294354,0.869,999
"fo5_02",22,4.26732673267327,4.61298922685061,2.03917058225272,505.5,-0.169511318565357,0.5055,999
"fo6_02",19,7.83333333333333,4.81496311125941,2.06129343469446,941,1.46430885155433,0.941,999
"fo7_02",18,4.47945205479452,4.93238443923375,2.14092609827124,496,-0.211559093424555,0.496,999
"fo8_02",16,4.19230769230769,5.12131362131362,1.69752088316031,278.5,-0.54727216508605,0.2785,999
"fo9_02",16,4.35051546391753,5.11125558548239,1.91004866719125,369,-0.3982831090286,0.369,999
"fo10_02",20,4.45544554455446,4.8030010208228,1.33594734702305,424,-0.260156567579418,0.424,999
"bc1_02",14,4.12483039348711,5.22803943699466,3.01071539742996,399.5,-0.366427542254337,0.3995,999
"bc2_02",19,2.52521008403361,4.6163726751962,2.52088655693675,187.5,-0.829534587904529,0.1875,999
"bc3_02",11,4.875,5.88431288431288,2.94905892052093,421.5,-0.342249141680287,0.4215,999
"bc4_02",7,9.07317073170732,7.45485322721095,3.16036120981261,762,0.512067259739693,0.762,999
"bc5_02",21,2.64748201438849,4.68942323618583,2.16503938749311,133.5,-0.943142759246375,0.1335,999
"bc6_02",17,4.17959183673469,5.13540479254765,2.70812651590122,381,-0.352942504790946,0.381,999
"bc7_02",15,5.25333333333333,5.20854187520854,2.16563446930474,585.5,0.0206828339498915,0.5855,999
"bc8_02",14,2.93377483443709,5.43281692288315,3.12751666444339,172,-0.799049967297558,0.172,999
"bc9_02",15,2.42352941176471,5.21949007831361,2.53767805174031,17,-1.10177911048703,0.017,999
"bc10_02",12,6.37037037037037,5.70629889148408,1.66246908468266,753,0.399448919083541,0.753,999
"na1_02",15,2.9746192893401,5.06232120445318,2.60569034567534,197.5,-0.801208753978781,0.1975,999
"na2_02",14,4.21097046413502,5.34821741572796,3.00949265613308,380,-0.377886601343032,0.38,999
"na3_02",11,4.95652173913043,5.82576365185061,2.36747772520725,434,-0.367159489386148,0.434,999
"na4_02",11,5,5.95895895895896,1.64659742905806,301.5,-0.582388228012437,0.3015,999
"na5_02",15,2.98016336056009,5.12667393180812,3.03400945884720,213,-0.707483150716218,0.213,999
"na6_02",19,3.80790960451977,4.75287717095627,1.53712375351481,255.5,-0.61476349205828,0.2555,999
"na7_02",15,4.5678391959799,5.13882726948054,2.71436222897730,534.5,-0.210358097163682,0.5345,999
"na8_02",15,5.58461538461538,5.12589512589513,1.85930018671115,705.5,0.246716620585981,0.7055,999
"na9_02",12,2.90322580645161,5.7554113253038,3.34095082399227,152.5,-0.85370472931534,0.1525,999
"na10_02",12,4.78899082568807,5.77500436216033,2.36304938049975,375,-0.417263195855739,0.375,999
"fr1_03",21,3.2,4.64911578244912,0.924308070807934,18.5,-1.56778440891731,0.0185,999
"fr2_03",27,3.02816901408451,4.35367762128326,0.993460589603237,35.5,-1.33423370898701,0.0355,999
"fr3_03",20,4.60377358490566,4.77809885357055,0.907411761981781,468.5,-0.192112639452862,0.4685,999
"fr4_03",26,3.33333333333333,4.37615393170949,0.785575982643264,54.5,-1.32745987837781,0.0545,999
"fr5_03",22,3.73333333333333,4.64399399399399,1.05031092912405,169.5,-0.867039117092828,0.1695,999
"fr6_03",25,4.96363636363636,4.52918372918373,1.34804126235942,739,0.322284374064507,0.739,999
"fr7_03",29,3.0062893081761,4.33648743082705,0.932468178974477,27.5,-1.42653460208572,0.0275,999
"fr8_03",27,4.92957746478873,4.42433983279054,0.711027522849181,788.5,0.710573945117682,0.7885,999
"fr9_03",23,3.86666666666667,4.61480528147195,1.03320136367312,227.5,-0.724097587468897,0.2275,999
"fr10_03",13,3.83333333333333,5.53693693693694,1.67168593717537,101,-1.01909309979730,0.101,999
"fo1_03",32,3.50909090909091,4.24420784420784,0.612811717723294,95.5,-1.19958041574014,0.0955,999
"fo2_03",27,3.5,4.37322806677645,0.906198123182183,144.5,-0.96361716542741,0.1445,999
"fo3_03",33,2.90598290598291,4.20699331810443,0.825692601607429,17.5,-1.57565952460851,0.0175,999
"fo4_03",24,5.7484076433121,4.68400884961394,2.84861958930396,721.5,0.373654242108977,0.7215,999
"fo5_03",36,4.25862068965517,4.13006109557834,0.682155043451423,623.5,0.188460959588274,0.6235,999
"fo6_03",29,3.59493670886076,4.31854639449576,0.634425998747599,101,-1.14057382116032,0.101,999
"fo7_03",34,3.54761904761905,4.19767386434053,0.705307760049538,150,-0.921661228675303,0.15,999
"fo8_03",23,4.54166666666667,4.53069736403070,0.788005900069658,554,0.0139203305901646,0.554,999
"fo9_03",34,4.57142857142857,4.20454382954383,0.949556635838385,744.5,0.386374785913439,0.7445,999
"fo10_03",23,4.52054794520548,4.56996722750147,0.853616620673138,545,-0.0578940019431948,0.545,999
