"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"fo2_03",25,2.28431372549020,2.74069167206422,0.329452564663781,48,-1.38526147774802,0.048,999
"fo3_03",28,2.19148936170213,2.65650757140119,0.310353470269482,13,-1.49835028200356,0.013,999
"fo4_03",22,2.46913580246914,2.81179945377476,0.395828415222576,184.5,-0.865687348678456,0.1845,999
"fo5_03",34,2.61946902654867,2.56308520910291,0.226322364127855,651,0.249130560574701,0.651,999
"fo6_03",25,2.47826086956522,2.75012693853274,0.263908246321578,140,-1.03015374758788,0.14,999
"fo7_03",32,2.26829268292683,2.60708269244855,0.249394096766309,56.5,-1.35845240089695,0.0565,999
"fo8_03",20,2.74418604651163,2.87389715296692,0.329123846625822,386,-0.394110325900390,0.386,999
"fo9_03",31,2.83018867924528,2.62419022796381,0.338735944194612,769.5,0.608138742911555,0.7695,999
"fo10_03",21,2.62121212121212,2.83723117056450,0.346515170993656,292,-0.623404305020566,0.292,999
"bc1_03",27,3.00699300699301,2.69498869498869,0.464354768847429,803,0.671909352365941,0.803,999
"bc2_03",27,2.98245614035088,2.68214998624355,0.41224630994206,804.5,0.728462928266188,0.8045,999
"bc3_03",18,2.35443037974684,2.94284791120234,0.886252768198312,371.5,-0.663938723318987,0.3715,999
"bc4_03",16,3.10416666666667,3.07140473807140,0.375068700848342,549,0.087349140360579,0.549,999
"bc5_03",31,2.60240963855422,2.61038146580315,0.200268451756727,515.5,-0.0398057066852405,0.5155,999
"bc6_03",34,2.31122448979592,2.53631182202611,0.391206106479775,351.5,-0.57536763486545,0.3515,999
"bc7_03",24,2.68,2.76342342342342,0.307473856183521,423.5,-0.271318753597153,0.4235,999
"bc8_03",19,2.85507246376812,2.89366177771975,0.351823033055648,486.5,-0.109683876056885,0.4865,999
"bc9_03",25,2.89655172413793,2.7250008629319,0.318882705364429,756,0.537974804905082,0.756,999
"bc10_03",13,3.04545454545455,3.23819273819274,0.422563968260755,339,-0.456116013704363,0.339,999
"na1_03",26,2.60902255639098,2.70601428496165,0.322434035543986,438.5,-0.300811074138124,0.4385,999
"na2_03",27,2.67808219178082,2.68879838742852,0.368646355083867,549,-0.0290690400160472,0.549,999
"na3_03",23,3.18947368421053,2.79791370317686,0.410373587480117,844,0.954154928532375,0.844,999
"na4_03",22,3.16417910447761,2.81403791851553,0.375088386280119,836.5,0.933489808720958,0.8365,999
"na5_03",26,3.08383233532934,2.71007534480588,0.524580707644894,796.5,0.712487106514916,0.7965,999
"na6_03",21,3.05882352941176,2.85098039215686,0.495387745841074,724,0.419556476719107,0.724,999
"na7_03",31,2.92222222222222,2.61679457235013,0.312859628564369,853,0.976245005703107,0.853,999
"na8_03",28,2.47619047619048,2.67394378505490,0.318064533802469,292,-0.621739577501064,0.292,999
"na9_03",24,2.17283950617284,2.74843979782251,0.369566757776332,11.5,-1.55750017970512,0.0115,999
"na10_03",24,2.7319587628866,2.76726210746829,0.347332461676604,524.5,-0.101641362316907,0.5245,999
